"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"83","07","BRC","AF2437",,,,,"83","07","BRC","AF2437","F",,"83","07","17",1.00,20.00,"PM","04",0.00,0.00,0.00,0.00,,"CLEARING",,"17",85.00,"2","1","000","R",,,0.00,"6",,"#10 CROSSOVER","2",,"2","CPAA","207244","010","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,0.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","2","005",10509.00,,"17C031",0.00,"000000",0.00,,,,,,,,,"1","4",,"3S","0","??????","N",164.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","00","00",,"N",,,"BRC 7:00 AM WEST YARD ASSIGNMENT WAS KICKING A BAD ORDER (SFRC 56228) OUT OF TRAIN. SWITCH WAS IMPRO","PERLY LINED, AND CAR INTO SIDE OF TRAIN OCCUPYING #10 CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,
,"83","06","CNW","830608",,,,,"83","06","CNW","830608","F",,"83","06","14",10.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"WISCONSIN","ROCK SPRINGS",,"55",75.00,"2","1","005","E","20","3",2130.00,"1","Y","TRK 1","1",,"2","CNW","791177","073","N",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,6000.00,445.00,"M404",,0.00,0.00,0.00,0.00,"M404","2","1","005",7445.00,,"55C111",0.00,"000000",0.00,"1","0","1","2","01","00","01","00","1","4","W","1L","0","WISCON","N",102.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SAUK","111","00","00",,"N",,,"CNW 791177 PICKED UP ON SCREENINGS ON RAIL CAUSING DERAILMENT WHILE SHOVING STRIKING A CAR ON TRACK","1.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T231283004",,,,,"83","12","NW","T231283004","F",,"83","12","13",4.00,35.00,"AM","02",0.00,0.00,0.00,0.00,"ROANOKE TERMINAL","ROANOKE","N259.9","51",50.00,"4","1","007","R",,"4",2895.00,"7","Y","TRK #4 RECEIVING YD","2",,"2","NW","000139","001",,,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,7.00,0.00,2.00,1.00,0.00,2.00,0.00,1.00,10050.00,0.00,"H702","H601",0.00,1.00,0.00,1.00,"H702","2","2","007",10050.00,,"51C161",1.00,"000000",0.00,"1","0","1","2","04","50","04","50","3","2","E","1L","0","ROATER","NI",283.00,"550","1983",0.00,0.00,0.00,0.00,0.00,0.00,"ROANOKE","161","00","00",,"N",,,"AS THE 11:45PM HUMP CREW WAS PROCEEDING WESTWARD FROM HUMP INTO THE RECEIVING YARD, THE MOVEMENT UNE","XPECTEDLY COUPLED TO STANDING CONSIST OF UNITS AT EAST END OF TRACK NO 4 RESULTING IN FOUR CARS DERA","ILING (NW 518514, 187359, 71835 AND 164262) AND 'B' END OF NW 173406 BEING DAMAGED.",,,,,,,,,,,,,,,,,,,,,
,"83","12","OCE","8320",,,,,"83","12","OCE","8320","F",,"83","12","16",5.00,20.00,"AM","01",0.00,0.00,0.00,0.00,,"KLAMATH FALLS","30.5","41",30.00,"4","2","010","E","7605","3",4095.00,"1","Y","MAINLINE","2",,"1","WTCX","003082","053","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00,7800.00,2250.00,"H503","M101",0.00,0.00,0.00,0.00,"H503","1","2","010",10050.00,,"41C035",0.00,,0.00,"1","1","1","2","01","20","01","20","1","8",,"3L","0","??????","IM",164.00,"715","1983",0.00,0.00,0.00,0.00,0.00,0.00,"KLAMATH","035","00","00",,"N",,,"SLIPPAGE ON TRACK OF LOCOMOTIVES DUE TO ICE CAUSE SLACK ACTION GOING AROUND CURVE, KNUCKLES CAME APA","RT. TRAILING CARS MOMENTUM CAUSE CARS TO BE PUSHED OFF OF TRACK.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","TRRA","65926","83","12","NW","T301283014","83","12","TRRA","65926","F",,"83","12","24",1.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","MADISON",,"17",-6.00,"2","1","000",,,,0.00,"6","Y","W/B MAIN LINE","1",,"1","NHIR","002078","035","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,24.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2400.00,7500.00,"M599",,0.00,0.00,0.00,0.00,"M599","1","1","000",9900.00,,"17C119",0.00,"000000",0.00,"1","1","1","1","05","45","05","45","1","4",,"3S","0","SYSTEM","G",160.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MADISON","119","00","00",,"N",,,"SOU TRAIN 112 HANDLIN 63X24 CARS ENTERING WESTBOUND MAIN LINE AT COPEMN YARD MOVING AT 5 MPH DERAILE","D NHIR 2078 AND SOU 99228 CAUSED BY IMPROPER TRAIN HANDLING.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","61053",,,,,"83","12","SP","61053","F",,"83","12","29",1.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"SACRAMENTO","PROMONTORY PT","757.0","49",32.00,"2","2","045","E",,"3",1880.00,"1","Y","MAIN","3","0044.0","1","SP","009224","001","N",,,,,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,21.00,0.00,29.00,0.00,1.00,15.00,0.00,0.00,0.00,0.00,692500.00,65000.00,"M404",,0.00,1.00,0.00,1.00,"M404","1","3","045",757500.00,,"49C057",0.00,"000000",0.00,"1","1","1","2","07","55","07","55","1","7","W","1L","0","SACRAM","GIM",161.00,,"1983",0.00,0.00,0.00,0.00,0.00,1.00,"WEBER","057","00","00",,"N",,,"TRAIN STRUCK END LOADER DERAILING THREE UNITS & FIFTEEN CARS ALSO DAMAGED END LOADER & CAB OF WORK T","RAIN. END LOADER WAS OUT TO FOUL BOTH EAST & WEST MAIN LINES.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","BN","AN808",,,,,"83","12","OPPZ","INDUSTRY","F",,"83","12","05",12.00,35.00,"PM","04",0.00,0.00,0.00,0.00,"ALLIANCE","OSAGE","0000.0","56",20.00,"2","1","005","E","X15","3",8112.00,"1","Y","SIDING","1",,"4","NAHX","481115","065","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,41.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,46750.00,0.00,"H022",,0.00,0.00,0.00,0.00,"H022","4","1","005",95000.00,,"56C045",0.00,"000000",0.00,"1","0","1","2","04","35","04","35","1","8","W","1L","0","ALLIAN","NI",170.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"WESTON","045","00","00",,"N",,,"CUT OF CARS SET AT PLANT HAND BRAKES DID NOT HOLD AND CARS RAN INTO SIDE OF TRAIN X15 THAT WAS ON SI","DING. CAUSE BY NON-RAILROAD EMPLOYEES FAILURE TO PROPERLY SECURE CARS.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T021283010",,,,,"83","12","NW","T021283010","F",,"83","12","22",3.00,17.00,"PM","01",1.00,1.00,0.00,0.00,"SHENANDOAH","FRONT ROYAL","H 61","51",40.00,"2","3","004","E","4AXR","1",2030.00,"7","Y","RUN-A-ROUND","1",,"4","CP","057667","014","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,6150.00,1500.00,"T311","T315",0.00,0.00,0.00,0.00,"T311","4","1","004",7650.00,,"51C187",0.00,"000000",0.00,"1","0","1","2","03","47","03","47","1","2","E","1L","1","SHENAN","N",60.00,"166","1983",0.00,0.00,0.00,0.00,0.00,0.00,"WARREN","187","00","00",,"N",,,"SWITCH POINT GAPPED 5/16"" AND 1/2"" PLAY IN NO. 1 SWITCH ROD.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T051283024",,,,,"83","12","NW","T051283024","F",,"83","12","31",3.00,5.00,"AM","01",2.00,0.00,0.00,0.00,"POCAHONTAS","WILLIAMSON","N468.2","54",5.00,"4","1","024","R","CN86","3",7912.00,"1","Y","MAIN","2","032.74","1","NAHX","051500","037","Y","NAHX","051500","037","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,12.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,23500.00,9000.00,"E20C",,0.00,0.00,0.00,0.00,"E20C","1","2","024",32500.00,,"54C059",0.00,"000000",0.00,"1","1","1","2","00","30","00","30","1","2","E","1L","1","POCAHO","E",154.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MINGO","059","00","00",,"N",,,"5CN86 LEAVING WILLIAMSON YARD DERAILED 31ST THRU 37TH CARS FROM HEADEND AT SYCAMORE, W.VA. DERAILMEN","T WAS CAUSED BY BODY BOLSTER OF 34TH CAR FROM HEADEND.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T071283009",,,,,"83","12","NW","T071283009","F",,"83","12","28",12.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SCIOTO","COLUMBUS","N 703","39",30.00,"2","5","010","R","3CN8","4",2169.00,"1","Y","22 OLD YARD","1",,"2","ATSF","292091","021","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,14000.00,6000.00,"T311",,0.00,0.00,0.00,0.00,"T311","2","1","010",20000.00,,"39C049",0.00,"000000",0.00,"1","1","1","2","03","20","03","20","1","2","E","1L","0","SCIOTO","F",172.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","049","00","00",,"N",,,"TRAIN WAS BACKING 18 SET OFF CARS INTO EAST END OF NO. 22 TRACK AND POWER SWITCH #210 THREW BETWEEN","TRUCKS OF FIRST CAR OF SET OFF, DERAILING HEAD CAR AND 3 FOLLOWING CARS.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","61423",,,,,"83","12","SP","61423","F",,"83","12","28",1.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SACRAMENTO","ROSEVILLE","104.0","06",50.00,"2","1","003","E","891","3",4300.00,"1","Y","TRK 113","1",,"2","TTGX","963751","045","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,51.00,0.00,2.00,0.00,0.00,9.00,0.00,0.00,3860.00,2137.00,"H503",,0.00,0.00,0.00,0.00,"H503","2","1","003",5997.00,,"06C061",0.00,"000000",0.00,"1","0","1","2","04","15","04","15","1","7","W","1L","0","SACRAM","N",62.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"PLACER","061","00","00",,"N",,,"PULLING OUT OF BOWL WITH CUT OF CARS WHEN DERAILED ON TRK 113.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","91903",,,,,"83","12","SP","91903","F",,"83","12","11",11.00,16.00,"AM","01",1.00,0.00,0.00,0.00,"WESTERN","SAN JOSE","46.9","06",50.00,"2","3","008","E","8251","4",5801.00,"1","Y","FRT LEAD","1",,"1","SP","008251","001","Y",,,,,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,30000.00,27000.00,"H503","T199",0.00,0.00,0.00,0.00,"H503","1","1","008",57000.00,,"06C085",0.00,"000000",0.00,"1","0","1","2","02","11","02","11","1","7","W","1L","1","WESTER","EN",112.00,"129","1983",0.00,0.00,0.00,0.00,0.00,0.00,"SANTA CLARA","085","00","00",,"N",,,"X8251W DERAILED WHILE MOVING WEST THRU DEPOT, ENGINES SP8251, SP8241 AND SP9349 ALL DERAILED AS WELL","AS SIX CARS.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T171283012",,,,,"83","12","NW","T171283012","F",,"83","12","15",10.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"FORT WAYNE","NEW CASTLE","125.O","18",27.00,"4","6","005","E","U35M","4",3750.00,"1","Y","RUSHVILLE MAIN","1","000.08","1","TLDX","006807","040","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,7.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,5100.00,120.00,"T202",,0.00,0.00,0.00,0.00,"T202","1","1","005",5220.00,,"18C065",0.00,"000000",0.00,"1","1","1","2","07","20","07","20","1","4","E","1L","0","FTWAYN","O",194.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HENRY","065","00","00",,"N",,,"U35M WAS DOUBLING 27 CARS TO 14 FROM CONNERSVILLE MAIN TO RUSHVILLE MAIN. TRAIN STARTED TO LEAVE AND","MOVED ABOUT 10 CAR LENGTHS AND WENT INTO EMERGENCY. INSPECTION TO TRAIN FOUND 4 CARS DERAILED.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T201283022",,,,,"83","12","NW","T202283022",,,"83","12","24",12.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"DECATUR","DECATUR","N/A","17",-15.00,"2","6","003","E","NO 2","2",0.00,"7","Y","TRACK NO 3","1",,"4","NATX","022934","015","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2500.00,20000.00,"M101",,0.00,0.00,0.00,0.00,"M101","4","1","003",22500.00,,"17C115",0.00,,0.00,"1","0","1","2","04","15","04","15","1","4",,"1L","0","DECATU","N",118.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MACON","115",,,,"N",,,"INDUSTRY SWITCH NOT PROPERLY CLEANED OF ICE AND SNOW, ALLOWING FOR SLIGHT GAP IN SWITCH POINT, RESUL","TING IN DERAILMENT",,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","92793",,,,,"83","12","SP","92793","F",,"83","12","23",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"WESTERN","SAN JOSE","45.2","06",50.00,"2","2","005","E","9025","3",7172.00,"1","Y","TRACK 132","1",,"2","SP","009252","002","Y",,,,,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,55.00,0.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,11600.00,810.00,"T202",,0.00,0.00,0.00,0.00,"T202","2","1","005",12410.00,,"06C085",0.00,"000000",0.00,"1","0","1","2","02","50","02","50","1","7","W","1L","0","WESTER","N",77.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SANTA CLARA","085","00","00",,"N",,,"WHILE PULLING INTO TRACK #132 AT SAN JOSE YARD, DERAILED ENGINE & EIGHT CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","SSW","K8653",,,,,"83","12","SSW","K8653","F",,"83","12","19",4.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"COTTON BELT","EUSTACE","250.2","48",26.00,"2","1","009","E",,"1",2000.00,"1","Y","EUSTACE BRANCH","1",,"1","GATX","300316","005","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,1.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,115400.00,10500.00,"T202",,0.00,0.00,0.00,0.00,"T202","1","1","009",125900.00,,"48C213",0.00,"000000",0.00,"1","0","1","2","04","00","04","00","1","5","W","1L","0","COTBEL","M",64.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HENDERSON","213","00","00",,"N",,,"LOCAL DERAILED TWO CARS AND TURNED OVER FIVE CARS ON THEIR SIDE.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","SSW","K8843",,,,,"83","12","SSW","K8843","F",,"83","12","23",3.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"COTTON BELT","EUSTACE","250.0","48",19.00,"2","2","008","E",,"1",5300.00,"1","Y","EUSTACE BRANCH","1",,"1","GATX","090533","006","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,2.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,86900.00,6000.00,"T202",,0.00,0.00,0.00,0.00,"T202","1","1","008",92900.00,,"48C213",0.00,"000000",0.00,"1","1","1","2","06","00","06","00","1","5","W","1L","0","COTBEL","M",41.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HENDERSON","213","00","00",,"N",,,"LOCAL DERAILED AND/OR TURNED OVER 6 CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","BN","GT706",,,,,"83","12","NW","T211283026","F",,"83","12","23",9.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"GALESBURG","SHEAHAN","0000.0","19",16.00,"4","1","003","E","1389","3",1945.00,"1","Y","SIDING","1",,"3","CNW","172355","020","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,15000.00,0.00,"T110",,0.00,0.00,0.00,0.00,"T110","3","1","003",15300.00,,"19C135",0.00,"000000",0.00,"1","0","1","2","08","30","08","30","1","6","W","1L","0","GALESB","IM",71.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MONROE","135","00","00",,"N",,,"TRAIN 13891 DERAILED 3 CARS ON NW TRACKAGE ACCOUNT POOR TIE CONDITIONS.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","MP","83226",,,,,"83","12","MP","83226","F",,"83","12","17",9.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"NEW ORLEANS","PORT BARRE","597","22",46.00,"2","1","003","E","NH17","4",6055.00,"1","Y","SIDING","1",,"3","UTLX","078420","068","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,79.00,0.00,1.00,3.00,0.00,2.00,0.00,0.00,18000.00,2300.00,"H702",,0.00,0.00,0.00,0.00,"H702","3","1","003",20300.00,,"22C097",0.00,"000000",0.00,"1","0","1","2","05","30","05","30","1","5","W","1L","0","NEWORL","IM",228.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"ST LANDRY","097","00","00",,"N",,,"NHS-17 HEADED INTO SIDING TO MEET THE HNS-16, MADE A CUT BEHIND 74 CARS AND SHOVED BACK AROUND WYE,","SHOVED THROUGH THE SWITCH AT THE OTHER END OF WYE. AFTER HNS PASSED NHS MADE A FORWARD MOVE AND DERA","ILED 65TH THROUGH 69TH CARS.",,,,,,,,,,,,,,,,,,,,,
"K","83","12","MP","83228","83","12","ATK","122583A","83","12","MP","83228","F",,"83","12","25",11.00,48.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS CITY TERMINAL","ROCK CREEK JCT","276","29",-2.00,"2","1","003","E","AM30","3",0.00,"2","Y","MAIN LINE",,,"1","ATK","000217","001",,,,,,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,8100.00,300.00,"H702",,0.00,0.00,0.00,0.00,"H702","1","0","003",8400.00,,"29C095",0.00,,0.00,"1","1","1","1","00","18","00","18","1","6","W","1L","0","KCTERM","EIM",154.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095","00","00",,"Y",,,"AMTRAK #30 ENTERING LIMITS OF INTERLOCKER WITHIN KANSAS CITY YARD NEAR ROCK CREEK JCT DERAILED 2 LEA","D UNITS AND FIRST CAR ACCOUNT SWITCH IMPROPERLY LINED.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","MP","83229",,,,,"83","12","MP","83229","F",,"83","12","23",1.00,0.00,"PM","12",0.00,0.00,0.00,0.00,"KANSAS CITY TERMINAL","KANSAS CITY","283","29",5.00,"2","1","003","E",,"3",0.00,"6","N","BOWL 51",,,"2","MP","703387","025","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,6000.00,0.00,"H312",,0.00,0.00,0.00,0.00,"H312","2","0","003",6000.00,,"29C095",0.00,"000000",0.00,"0","0","0","0",,,,,"1","6","W","1L","0","KCTERM","NM",87.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095","00","00",,"N",,,"HUMPING CAR MP 703387 INTO BOWL 51, COUPLERS PASSED AND DERAILED MP 703387 & MP 711415.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","E7323",,,,,"83","12","SP","E7323","F",,"83","12","19",5.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"SAN JOAQUIN","WEST COLTON","535.7","06",35.00,"4","1","003","E","2975","3",6709.00,"1","Y","1157/903","1",,"2","ACFX","046277","004","Y","ACFX","046277","004","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,100.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,13500.00,9842.00,"E30C",,0.00,0.00,0.00,0.00,"E30C","2","1","003",23342.00,,"06C071",0.00,"000000",0.00,"1","0","1","2","06","10","06","10","1","7","W","1L","0","SANJOA","NM",117.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SAN BERNARDINO","071","00","00",,"N",,,"KNUCKLE ON CAR UP 361351 BROKE CREATING A BREAKWAY ON TRACK 1157 BEING SHOVED TO HUMP..CARS DERAILED","ON GROUP 10 LEAD.",,,,,,,,,,,,,,,,,,,,,,
,"83","12","SP","E7423",,,,,"83","12","SP","E7423","F",,"83","12","22",3.00,5.00,"AM","01",0.00,0.00,0.00,0.00,"SAN JOAQUIN","MAGUNDEN","315.5","06",50.00,"4","1","005","E","665","3",1114.00,"7","Y","EAST SWITCH LEAD","1",,"2","SP","003779","001","N",,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500.00,1234.00,"H104",,0.00,0.00,0.00,0.00,"H104","2","1","005",4734.00,,"06C029",0.00,"000000",0.00,"1","0","1","2","04","35","04","35","1","7","W","1L","0","SANJOA","N",86.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"KERN","029","00","00",,"N",,,"ENGINEER FELL ASLEEP DURING SWITCHING MOVE AND DERAILED ENGINE OVER END OF STUB TRACK.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","CR","0830003",,,,,"83","12","MWHZ","INDUSTRY","F",,"83","12","15",3.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHWEST","DALE INTERLOCKING","3.0","18",-10.00,"2","2","003","E","9545","3",1200.00,"7","Y","INDUSTRY LEAD","1",,"4","PLE","142202","013","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9600.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","003",9600.00,,"18C097",0.00,"000000",0.00,"1","0","1","1","07","30","07","30","1","4","E","1L","0","SOWEST","N",90.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","097","00","00",,"N",,,"WHILE SHOVING INTO INDUSTRY, CARS DERAILED ON INDUSTRY MAINTAINED TRACK ACCOUNT WIDE GAGE.",,,,,,,,,,,,,,,,,,,,,,,
,"83","12","NW","T021283003",,,,,"83","12","NW","T021283003","F",,"83","12","04",4.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SHENANDOAH","FIELDALE","R 64.4","51",52.00,"3","2","013","R","PW86","2",5960.00,"1","Y","SINGLE MAIN TRACK","3","017.07","1","TTKX","802276","041","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,34500.00,10000.00,"E40C",,0.00,0.00,0.00,0.00,"E40C","1","3","013",44500.00,,"51C089",0.00,"000000",0.00,"1","0","1","2","04","29","04","29","1","2","E","1L","0","SHENAN","E",253.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HENRY","089","00","00",,"N",,,"1PW86 TRAVELING SOUTHWARD HAD THE LEAD WHEEL ON SOUTH TRUCK OF TTKX 802276 DERAIL TO HIGH SIDE OF AN","8 DEGREE LEFT HAND CURVE AND TRAVELED TO MP R-6494 WHERE THE 38TH THRU 42ND HEAD CARS DERAILED. CAU","SED STILL UNDER INVESTIGATION AS OF JANUARY 31, 1984.",,,,,,,,,,,,,,,,,,,,,
,"83","11","SP","59873",,,,,"83","11","SP","59873","F",,"83","11","01",6.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SACRAMENTO","TRUCKEE","209.0","06",35.00,"4","3","005","E","01RV","3",2769.00,"1","Y","EAST SIDING","1",,"3","AVL","151629","039","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.00,1.00,0.00,0.00,9.00,0.00,0.00,3720.00,20000.00,"H601",,0.00,0.00,0.00,0.00,"H601","3","1","005",23720.00,,"06C057",0.00,"000000",0.00,"1","0","1","2","05","00","05","00","1","7","W","1L","0","SACRAM","GM",94.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"NEVADA","057","00","00",,"N",,,"TRAIN WAS BACKED UP TO COUPLING. TRAIN WAS PULLED OUT OF SIDING AFTER COUPLING-DERAILING CARS.",,,,,,,,,,,,,,,,,,,,,,,
